Tipo de Movimiento;Planta;GUIA SII;Fecha;Mes;ID;Proveedor;Lote;Title;Nombre;Cod Nombre;Clasificacion;Total Pallet;Cantidad;Unidad de medida;Bod. Origen;Bod. Destino;Ubicacion Origen;Ubicación Destino;Turno;Responsable;Temporada;Observacion;Bodega Stock;Ubicacion Stock;Total Stock;Numero Embarque;Patente Camion,,,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4061;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4065;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4073;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4077;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4081;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4085;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4089;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4093;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4097;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4105;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4109;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4113;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4117;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4121;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4125;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4138;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4142;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4146;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4154;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4158;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4162;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4166;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4170;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4174;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4178;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4182;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4186;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30318;10/23/2024;10;4190;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4672;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4676;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4680;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4684;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4688;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4719;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4723;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;303025;10/24/2024;10;4729;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4733;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4737;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4741;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4745;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4749;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4761;;CKMD24298;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4765;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4770;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4775;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4779;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4783;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4787;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4791;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4795;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4799;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4803;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4807;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4811;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4815;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4820;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
Despacho;Chimbarongo;30325;10/24/2024;10;4824;;CKMD24297;BOGR2017;BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;BOGR2017 BOGR2017 BOLSA VF LOGO RANCO 2,5 KG ATMOSFERA 905;Kit;1;336;UNIDAD;CHIMBARONGO;SUPERFRUIT;BODEGA PLANTA;BODEGA EXTERNA;Turno 1;Inventario RCG;R9 2024-2025;;CHIMBARONGO;BODEGA PLANTA;-336;;,,,,
